time,right ankle,left ankle,right knee,left knee,right hip,left hip,right shoulder,left shoulder,right elbow,left elbow,right wrist,left wrist,right foot,left foot,right shank,left shank,right thigh,left thigh,pelvis,trunk,shoulders,right arm,left arm,right forearm,left forearm
2.724270015698587,-308.14143507548494,-160.31964490906728,114.24792695859608,-255.03646463788223,146.0055286756486,149.5422954619816,85.35646689372817,70.73359053746566,6.5429897675964455,1.6413066303207464,16.839786154593117,-151.63058073705648,-304.33965755561763,-144.2521209163614,-88.32795221938855,-77.16022064781798,26.38635331841573,30.064380064343393,16.500575811225005,59.8707849788624,-278.44625571968595,-34.22913838667709,-49.25483584793779,-27.705465259766846,-45.74504852722558
2.744301412872842,-303.584812889475,-155.07176833153275,119.2164387561262,-252.18757522730093,146.45867375300435,149.56924384246685,85.56763215762774,70.43870655752038,6.275776535356129,2.5434461907212853,16.79662377951189,-154.43515698563922,-300.99213186456694,-140.29426774888915,-92.65075961197438,-79.27740967572248,27.053007201511083,30.294370681281833,14.958530825372328,59.950559306094746,-275.769461542125,-34.07143061710715,-49.5745815466362,-27.722297382898876,-45.13992462846263
2.7643328100470956,-301.2620664131359,-154.4272863461101,121.87280003377236,-249.73616879252012,146.83946042462696,149.4239388206118,86.25048507671463,70.23230400797331,5.627695555600678,4.051999370674364,17.073919853392987,-156.3462317345625,-299.71225236138974,-140.8265876966918,-95.00599425278288,-81.49532119272752,27.552401927628505,30.100157008093557,15.193838305844352,59.85372477609523,-271.7153769133511,-33.79264482021221,-49.90757212739074,-27.85883890898444,-44.68384323343821
2.78436420722135,-302.4533105161438,-155.76999093078047,121.38939469241828,-247.9147106099482,147.3010354770919,149.18358009359488,87.32881638480887,70.13432768006844,4.739275286744757,5.976479160193131,17.5985926427294,-157.6230124412503,-301.11146362951615,-143.91673988471857,-94.4502289527869,-83.66617477314597,27.975995006900884,29.44036445685588,17.924734388565163,59.49146203684589,-265.2054873018831,-33.46134744616448,-50.33370423079102,-28.041938483042703,-44.09984156184873
2.804395604395604,-307.74668953620244,-156.63239901911496,118.24185962402755,-246.6335866714884,148.00520223719377,148.96039571367135,88.5923098762091,70.03106370407927,3.884535283471013,8.081392057642958,17.69813571388308,-158.6593397614662,-305.15282996487974,-147.47912119899783,-91.21644841614489,-85.62267283138151,28.353947521376956,28.436723408386015,22.871614892328132,58.90322055146368,-256.88659426076293,-33.12857207465053,-50.999345794567745,-28.191994561635106,-43.23951193485471
2.8244270015698585,-315.0213594603935,-156.95444993894012,114.4162314185255,-245.52470153333795,148.99965579269468,148.85636589044856,89.76888276677083,69.69256799579647,3.395965071560371,10.601877209681524,16.575424361278962,-159.78585823422807,-310.55177059644797,-150.79893050867813,-87.13661829942734,-87.44601865293839,28.65860642374533,27.385018499477574,28.463355303076707,58.20973652576091,-247.8629723811349,-32.79679692665169,-52.040739323014705,-28.25761598838147,-42.07486801372044
2.8444583987441128,-321.3483488062976,-157.2970453132356,111.64793915879169,-244.26932039724787,150.20516235352875,148.97962532156723,90.72300304657148,68.92771771709441,3.3972866429139614,14.133728612908987,14.406761577674546,-161.27161374382365,-315.53201132877285,-153.43923079766046,-83.99085327472467,-89.24377684745109,28.88460277375329,26.596135839147504,32.982214735041765,57.50153347309181,-239.30209524585769,-32.443033064352576,-53.53810449881931,-28.219138411906,-40.518078523232504
2.864489795918367,-325.24952478610294,-157.60194098582687,110.46683791521428,-242.88124456960367,151.53555403556513,149.4209036788626,91.5842582618742,67.8545314032743,3.652774924135726,18.781266362836003,12.470305156915316,-163.17153235900193,-319.0941454457798,-154.97583007577927,-82.45400949106451,-90.89389416825288,29.087980424503947,26.212877702363468,35.82390037948433,56.78868156105242,-232.51723523290784,-32.03732121486758,-55.34544241432347,-28.051623123594013,-38.57855094467341
2.8845211930926213,-326.9049027166184,-157.92680816905684,110.6151151504285,-241.65515754070177,152.9009762997556,150.15371352799946,92.5125241145877,66.8842469247986,3.8859674190238978,23.6797677298862,11.966479846345514,-165.35938474877824,-321.2265998440476,-155.81642311757278,-82.36839985095615,-92.10423274462669,29.3554935385248,26.201291787388826,37.339912983015736,56.083536316013515,-228.37906826394067,-31.573318014058614,-57.03435448119392,-27.711985396896885,-36.443801783267624
2.9045525902668756,-327.352032157721,-158.72653050902994,111.67216190567984,-240.73517094454385,154.12298542006542,151.06243047712678,93.41942729040927,66.22145557063325,4.074008446150563,27.654433364398265,13.13675988371829,-167.7728425644309,-322.50167628167446,-157.20543658647205,-83.23100823854868,-92.7040699887869,29.743099656985898,26.54316759815429,38.14074583950409,55.518493566426066,-226.63005487403905,-31.08322378983328,-58.2689017537124,-27.17413913958317,-34.23987017279838
2.92458398744113,-327.654412764301,-160.58121454331612,113.33204437463532,-239.91587315482727,155.02144683089904,152.06651452106698,94.11116460056977,65.73285385335308,4.300928236834755,30.18365345761081,15.164897240688695,-170.26645242030358,-323.5942048882633,-160.33632064214746,-84.46287797670853,-92.8012439881773,30.23270128990512,27.296931846360668,38.82374865155124,55.260889285161255,-226.1978713911515,-30.58695388684915,-59.01657839544665,-26.46075598413117,-32.0305590071817
2.944615384615384,-328.3193765137516,-163.87046483116353,115.2611185640966,-238.9600187087354,155.58030568210464,153.13285439598175,94.5448973595919,65.33290713887929,4.624568951291752,31.56955718941004,16.511260876762805,-172.42109702599635,-324.7880777336469,-165.44654528315465,-85.57579780688911,-92.65374557309896,30.744148934492344,28.41671167274659,40.134012254508136,55.31358506622669,-225.7825089618436,-30.09329979261923,-59.35919351191321,-25.60524272755457,-30.01843016681325
2.9646467817896385,-329.2456026509729,-168.46708434950463,117.020817440427,-237.80035924696372,155.94463253428705,154.21987069377167,94.82339006083342,65.01240113019801,5.103448553809069,32.46162610975984,15.871025658939203,-173.90574955387677,-325.9488313611565,-171.88303411920603,-86.31665002524193,-92.54648437908136,31.20046704900956,29.693929861056795,43.12816537939643,55.51225794924625,-224.31977610225024,-29.637828949367293,-59.4666312565286,-24.609269221092617,-28.393147387888504
2.9846781789638928,-330.0999919487502,-173.7601421250666,118.295202365487,-236.42037383546116,156.27178466098653,155.242774463873,95.09600564673649,64.72365243704827,5.729217275488708,33.31766488174447,13.07564619802318,-174.7481684606813,-326.8468935287572,-178.74586300025953,-86.6773404299081,-92.80766755651432,31.576206132167595,30.870490939063412,48.748222520290746,55.673100261104395,-221.86719653203983,-29.241949359011254,-59.56642031583164,-23.47931865727332,-27.12311854368966
3.0047095761381475,-330.597897384752,-178.8604891273919,119.0312399738117,-234.8747427528357,156.64294962837704,156.08332454207292,95.5173116501509,64.58157145831996,6.352960820472909,34.157677654854076,9.01948579253422,-175.06757840903276,-327.2846728332035,-185.09049211560713,-86.75567393134659,-93.65404077870038,31.90336237102292,31.740490333792064,56.751090556966005,55.68353562611863,-219.73815792972837,-28.85776358525216,-59.65823943035995,-22.27335159966352,-26.05887780942552
3.0247409733124018,-330.65872494832956,-182.74768874920903,119.30164618087764,-233.4346897148985,157.07677853062884,156.67445950486717,96.199046539151,64.87702314188886,6.760954655023777,34.70645017352383,4.92499936411985,-174.781976050801,-327.1440419086207,-189.8171866508421,-86.58582043221763,-94.87419488959604,32.23116028866906,32.25931636003564,64.97523880999597,55.52871189984957,-219.30620449744143,-28.376322267828883,-59.48446736686335,-21.08312687014048,-25.116784209972003
3.044772370486656,-330.51930837202923,-184.51608934978063,119.20628166413596,-232.43460601330233,157.54269553548485,157.04487108666606,97.1460978390786,65.73839518382009,6.843942693533851,34.7132508412308,1.6937243981568575,-173.7457088680597,-326.57454522789243,-191.7890711869431,-86.14625696257217,-95.88144900832648,32.57013030696542,32.56653396607697,70.37925014545738,55.28426518157196,-221.08103048766463,-27.682947364798693,-58.88760506531486,-19.99873941228416,-24.323655429360528
3.0648037676609103,-330.4638668297796,-183.83706482609895,118.9068282200452,-231.98397358866103,157.96155896279177,157.23386033982368,98.24033982192788,66.99250434517462,6.649027444178137,34.15711062040714,-0.3756563690362337,-172.19441622425924,-325.90729436043205,-190.3121078676218,-85.5189582924866,-96.17311987651284,32.90619339024255,32.813664785792575,70.76183961180128,55.06766929687474,-224.80376181399816,-26.711149471092675,-58.00181189929391,-19.117501700030076,-23.69932926431001
3.0848351648351646,-330.5708321660891,-181.21423209267712,118.55318155746764,-231.97827698968356,158.24578759793394,157.2172984285665,99.2729996089628,68.42115402486472,6.2568982094250725,33.19352897533071,-1.5279940810472337,-170.80327150277526,-325.38778532084797,-185.52294682307988,-84.87709165188042,-95.67931529951072,33.23215197154499,32.99235506044892,65.71422680363975,54.95337495693439,-229.78760553153393,-25.50446326450045,-57.058457517242566,-18.535551964860986,-23.14727817998011
3.104866562009419,-330.9938696862301,-177.6540923089965,118.13918578137208,-232.3042859173428,158.36228741167668,156.946091237791,100.03817212082517,69.95411919459688,5.723176682380857,32.09492070124216,-2.2350925085732074,-170.19904660515775,-325.2278432037076,-178.34441321668376,-84.27510374273484,-94.6562362037316,33.52878297839809,32.979075261033124,57.23370470427597,54.90637134124652,-234.8726278896399,-24.242920763746945,-56.184541058960605,-18.266962348490495,-22.458739146389252
3.124897959183673,-332.08598745464076,-174.0767229529727,117.51024557313274,-232.94500746954336,158.325748863728,156.47412828743293,100.52602546692968,71.41467274479209,5.107394036046025,31.39750144437335,-2.8525050420367903,-170.56967658095775,-325.63043831998294,-170.49688397124055,-83.5656401927734,-93.29320668627052,33.75617361508451,32.73036715211096,48.61546109216901,54.84947703933072,-238.7953078017523,-23.104878332748857,-55.443328636282686,-18.188987940703505,-21.438228685695233
3.1449293563579275,-334.1335628253994,-170.97726908951574,116.49104282287034,-233.9980355390065,158.1247205250249,156.03004130791095,101.00134082189118,72.35908224761519,4.438369721762813,31.610095175978937,-3.484228332390943,-171.6177386669089,-326.69014365958486,-164.2706416181099,-82.56316244993388,-91.58170490555143,33.85933577802735,32.39520232209217,41.80530828484464,54.828810690767355,-241.49549417811107,-22.11449157521036,-54.820450933699206,-18.106729145460445,-20.189182374085267
3.1649607535321818,-337.43503617339985,-168.6315615236228,114.96045535886827,-235.7125893082504,157.68838099550882,155.79860862193317,101.70787984895324,72.65283310295851,3.781084993688848,32.338404978006245,-4.123789223621107,-172.80787025893335,-328.640603517387,-161.07913214331208,-81.20478241810747,-89.48777100401273,33.753845475640226,32.16050788099113,36.798315880104134,55.02961397604013,-244.3820193748364,-21.22111689421699,-54.02475940124717,-17.84703801694306,-19.178538245956755
